54685.5  1.17810186463786e+02 -3.49502272094493e+01  3.66490269107744e+01  9.07503e-09  6.86948e-09  2.60455e-03  4.75220e-02  2.18125e-01  1.79743e-01
54686.5  1.17810186452563e+02 -3.49502272133083e+01  3.66430796589702e+01  7.53294e-09  5.92447e-09  2.31277e-03  8.96747e-02  1.31504e-01  1.97590e-01
54687.5  1.17810186453174e+02 -3.49502272033174e+01  3.66463938616216e+01  7.97816e-09  6.38367e-09  2.31929e-03  6.56646e-02  1.68537e-01  1.38268e-01
54688.5  1.17810186440125e+02 -3.49502271997362e+01  3.66402864316478e+01  7.41292e-09  5.74201e-09  2.09287e-03  7.30802e-02  1.67090e-01  1.50451e-01
54689.5  1.17810186448732e+02 -3.49502272033743e+01  3.66404973296449e+01  7.12274e-09  5.52348e-09  2.12814e-03  8.91015e-02  1.75721e-01  1.75288e-01
54690.5  1.17810186460281e+02 -3.49502272002372e+01  3.66389259146526e+01  7.77426e-09  5.85011e-09  2.25429e-03  9.44892e-02  1.78255e-01  1.92822e-01
54691.5  1.17810186461477e+02 -3.49502272000688e+01  3.66392004955560e+01  8.43020e-09  6.53809e-09  2.38938e-03  9.13427e-02  1.88937e-01  1.72491e-01
54692.5  1.17810186444442e+02 -3.49502272086596e+01  3.66366366697475e+01  6.71516e-09  5.16312e-09  1.92926e-03  5.96476e-02  1.72416e-01  1.56543e-01
54693.5  1.17810186445894e+02 -3.49502272019929e+01  3.66390921697021e+01  7.57064e-09  5.54483e-09  2.07703e-03  8.32661e-02  1.92720e-01  1.50055e-01
54694.5  1.17810186441187e+02 -3.49502271872010e+01  3.66372322710231e+01  8.61094e-09  6.37757e-09  2.37973e-03  9.90486e-02  1.89118e-01  1.68614e-01
54695.5  1.17810186448686e+02 -3.49502271979246e+01  3.66348224868998e+01  7.14336e-09  5.74126e-09  2.02235e-03  5.22541e-02  1.30057e-01  1.27486e-01
54696.5  1.17810186429445e+02 -3.49502271917184e+01  3.66417371565476e+01  7.31368e-09  5.58851e-09  2.11865e-03  8.56194e-02  1.69562e-01  1.50492e-01
54697.5  1.17810186465476e+02 -3.49502272096606e+01  3.66350465007126e+01  7.30556e-09  5.72808e-09  2.14740e-03  9.88562e-02  1.39060e-01  1.68253e-01
54698.5  1.17810186466098e+02 -3.49502271979138e+01  3.66380230495706e+01  8.14024e-09  6.39314e-09  2.28156e-03  4.59285e-02  1.21516e-01  1.31828e-01
54699.5  1.17810186455546e+02 -3.49502271901278e+01  3.66347053162754e+01  7.54785e-09  6.05386e-09  2.12382e-03  6.81502e-02  1.73308e-01  1.48756e-01
54700.5  1.17810186459894e+02 -3.49502271835290e+01  3.66368919424713e+01  7.50956e-09  5.53619e-09  2.08125e-03  8.36709e-02  1.73462e-01  1.80943e-01
54701.5  1.17810186462210e+02 -3.49502271912666e+01  3.66396451033652e+01  7.86997e-09  6.15023e-09  2.27973e-03  8.29058e-02  1.92797e-01  1.54244e-01
54702.5  1.17810186454033e+02 -3.49502271972141e+01  3.66431093197316e+01  7.43206e-09  5.70684e-09  2.18759e-03  8.21338e-02  1.31098e-01  1.87597e-01
54703.5  1.17810186459102e+02 -3.49502271808948e+01  3.66448908103630e+01  7.81268e-09  5.89452e-09  2.21034e-03  1.02932e-01  2.02922e-01  1.66964e-01
54704.5  1.17810186464881e+02 -3.49502271841727e+01  3.66382723841816e+01  7.66221e-09  6.09521e-09  2.23135e-03  6.15133e-02  1.64708e-01  1.38253e-01
54705.5  1.17810186451713e+02 -3.49502271871325e+01  3.66424001408741e+01  8.06950e-09  6.13149e-09  2.39282e-03  9.55381e-02  1.66717e-01  2.22733e-01
54706.5  1.17810186436442e+02 -3.49502271815275e+01  3.66466949936002e+01  8.84156e-09  6.60020e-09  2.52474e-03  1.05236e-01  1.93550e-01  1.85024e-01
54707.5  1.17810186475165e+02 -3.49502272048904e+01  3.66451582489535e+01  8.82744e-09  6.66220e-09  2.64314e-03  1.03506e-01  2.24258e-01  1.82034e-01
54708.5  1.17810186458695e+02 -3.49502272015417e+01  3.66362414956093e+01  7.83588e-09  5.96746e-09  2.29716e-03  5.09017e-02  1.68686e-01  1.54216e-01
54709.5  1.17810186462390e+02 -3.49502271716609e+01  3.66495558498427e+01  8.85166e-09  7.20392e-09  2.85961e-03  7.00221e-02  1.23614e-01  1.52887e-01
54710.5  1.17810186475077e+02 -3.49502271897067e+01  3.66420783400536e+01  8.24393e-09  6.40941e-09  2.49831e-03  6.15657e-02  1.92358e-01  1.48722e-01
54711.5  1.17810186478856e+02 -3.49502271859005e+01  3.66401694947854e+01  7.61820e-09  6.12591e-09  2.28341e-03  6.41131e-02  1.71903e-01  1.60922e-01
54712.5  1.17810186471675e+02 -3.49502271736706e+01  3.66430160049349e+01  8.01863e-09  6.05257e-09  2.37968e-03  1.18072e-01  1.90140e-01  1.91387e-01
54713.5  1.17810186462459e+02 -3.49502271939164e+01  3.66422383710742e+01  8.16195e-09  6.18677e-09  2.32687e-03  6.19207e-02  1.49250e-01  2.18459e-01
54714.5  1.17810186476803e+02 -3.49502271772154e+01  3.66378306839615e+01  7.58052e-09  5.82242e-09  2.22932e-03  8.73126e-02  1.74783e-01  2.15263e-01
54716.5  1.17810186479742e+02 -3.49502271913920e+01  3.66438838914037e+01  8.33184e-09  6.04583e-09  2.21490e-03  9.53601e-02  2.17134e-01  1.94695e-01
54717.5  1.17810186468973e+02 -3.49502271777314e+01  3.66407434968278e+01  6.96700e-09  5.50248e-09  2.07332e-03  6.14299e-02  1.51102e-01  1.44347e-01
54718.5  1.17810186477844e+02 -3.49502271768624e+01  3.66409742562100e+01  7.73818e-09  5.77748e-09  2.22046e-03  5.32325e-02  1.46381e-01  2.21648e-01
54719.5  1.17810186482012e+02 -3.49502271740258e+01  3.66418994525447e+01  9.19945e-09  6.94567e-09  2.67008e-03  1.22652e-01  1.90616e-01  1.95065e-01
54720.5  1.17810186517177e+02 -3.49502271868822e+01  3.66479063183069e+01  8.01593e-09  6.12355e-09  2.39928e-03  8.75105e-02  1.92870e-01  1.68013e-01
54721.5  1.17810186482760e+02 -3.49502271678367e+01  3.66501914523542e+01  8.69889e-09  6.71934e-09  2.81414e-03  8.00449e-02  1.41625e-01  1.53939e-01
54723.5  1.17810186494946e+02 -3.49502271631326e+01  3.66434554299340e+01  8.37410e-09  6.39342e-09  2.51230e-03  9.15559e-02  1.38057e-01  1.67009e-01
54724.5  1.17810186485478e+02 -3.49502271764085e+01  3.66429905965924e+01  6.99669e-09  5.56852e-09  2.07051e-03  8.08603e-02  1.38266e-01  1.46957e-01
54725.5  1.17810186480214e+02 -3.49502271750247e+01  3.66491731526330e+01  7.17997e-09  5.49319e-09  2.18517e-03  6.98153e-02  1.60593e-01  1.87328e-01
54726.5  1.17810186484201e+02 -3.49502271661372e+01  3.66455368092284e+01  8.09523e-09  6.20856e-09  2.37878e-03  8.87940e-02  1.53106e-01  1.48196e-01
54727.5  1.17810186490996e+02 -3.49502271664152e+01  3.66423733718693e+01  8.82251e-09  6.88024e-09  2.76326e-03  6.43814e-02  1.39068e-01  1.66910e-01
54728.5  1.17810186513014e+02 -3.49502271536483e+01  3.66457153223455e+01  7.75120e-09  5.91797e-09  2.33360e-03  1.44603e-01  1.82276e-01  1.96003e-01
54729.5  1.17810186520149e+02 -3.49502271747736e+01  3.66471999175847e+01  8.04107e-09  5.93842e-09  2.33009e-03  1.38632e-01  1.95908e-01  1.74213e-01
54731.5  1.17810186494923e+02 -3.49502271456096e+01  3.66423204615712e+01  9.09525e-09  6.76041e-09  2.50255e-03  7.43075e-02  2.22687e-01  1.95849e-01
54732.5  1.17810186516623e+02 -3.49502271589242e+01  3.66434504501522e+01  7.37531e-09  5.55514e-09  2.17657e-03  1.30991e-01  1.67193e-01  1.87502e-01
54733.5  1.17810186512185e+02 -3.49502271402026e+01  3.66493192566559e+01  8.36619e-09  6.27662e-09  2.47104e-03  9.45542e-02  1.60835e-01  1.81668e-01
54734.5  1.17810186508654e+02 -3.49502271454896e+01  3.66435550469905e+01  9.20997e-09  6.94063e-09  2.70062e-03  1.13028e-01  1.37784e-01  1.73456e-01
54735.5  1.17810186498852e+02 -3.49502271456209e+01  3.66438710950315e+01  7.41613e-09  5.62952e-09  2.19383e-03  1.06673e-01  1.77244e-01  1.82924e-01
54736.5  1.17810186512843e+02 -3.49502271359348e+01  3.66457813689485e+01  7.25297e-09  5.61091e-09  2.19028e-03  1.19911e-01  1.90272e-01  1.81032e-01
54737.5  1.17810186525104e+02 -3.49502271400497e+01  3.66476756678894e+01  8.11017e-09  6.11413e-09  2.39771e-03  8.75712e-02  1.80314e-01  1.56612e-01
54739.5  1.17810186527523e+02 -3.49502271509117e+01  3.66495330343023e+01  7.62302e-09  6.01418e-09  2.34050e-03  9.42278e-02  1.39692e-01  1.45066e-01
54740.5  1.17810186526573e+02 -3.49502271527041e+01  3.66438377518207e+01  7.45736e-09  5.95465e-09  2.34252e-03  8.79309e-02  1.47726e-01  1.49794e-01
54741.5  1.17810186529233e+02 -3.49502271298656e+01  3.66426673084497e+01  7.80419e-09  6.11979e-09  2.43911e-03  1.21457e-01  1.53116e-01  1.82948e-01
54742.5  1.17810186508420e+02 -3.49502271379104e+01  3.66487772986293e+01  6.83149e-09  5.30463e-09  2.08569e-03  1.25980e-01  1.79596e-01  1.80964e-01
54743.5  1.17810186517233e+02 -3.49502271483950e+01  3.66457789968699e+01  7.97917e-09  6.10824e-09  2.41761e-03  1.35132e-01  1.94580e-01  1.89144e-01
54744.5  1.17810186522205e+02 -3.49502271300037e+01  3.66437375182286e+01  8.06765e-09  6.15361e-09  2.36527e-03  7.82659e-02  1.79900e-01  1.74307e-01
54745.5  1.17810186533131e+02 -3.49502271397915e+01  3.66458816695958e+01  6.51780e-09  5.17109e-09  1.95140e-03  8.28966e-02  1.65422e-01  1.37078e-01
54746.5  1.17810186520707e+02 -3.49502271292825e+01  3.66416691439226e+01  7.08119e-09  5.43011e-09  2.01693e-03  1.15952e-01  1.55390e-01  1.36656e-01
54747.5  1.17810186519013e+02 -3.49502271267680e+01  3.66458962941542e+01  6.89969e-09  5.47946e-09  2.17044e-03  9.29228e-02  1.80047e-01  2.20822e-01
54748.5  1.17810186530188e+02 -3.49502271085317e+01  3.66421884158626e+01  7.69058e-09  6.02471e-09  2.19922e-03  8.64781e-02  1.67250e-01  1.58708e-01
54749.5  1.17810186496074e+02 -3.49502271236392e+01  3.66482145329937e+01  7.81556e-09  6.03230e-09  2.27601e-03  6.83857e-02  1.64423e-01  1.86070e-01
54750.5  1.17810186525029e+02 -3.49502271266187e+01  3.66461638938636e+01  7.25153e-09  5.72646e-09  2.23100e-03  7.12472e-02  1.47952e-01  1.75691e-01
54751.5  1.17810186551935e+02 -3.49502271137726e+01  3.66449964456260e+01  7.76814e-09  6.21024e-09  2.38075e-03  8.58715e-02  1.64732e-01  1.95192e-01
54752.5  1.17810186531844e+02 -3.49502271218148e+01  3.66428281515837e+01  6.76465e-09  5.16522e-09  1.96447e-03  8.24403e-02  1.59452e-01  1.94875e-01
54753.5  1.17810186539869e+02 -3.49502271109992e+01  3.66457435647026e+01  8.15406e-09  6.10857e-09  2.27422e-03  5.34161e-02  1.90680e-01  1.83810e-01
54754.5  1.17810186538447e+02 -3.49502271264606e+01  3.66488828156143e+01  6.85396e-09  5.35494e-09  2.05231e-03  5.89770e-02  1.44161e-01  1.61142e-01
54755.5  1.17810186512696e+02 -3.49502271080753e+01  3.66434686034918e+01  8.53851e-09  6.67717e-09  2.41525e-03  6.76538e-02  1.08488e-01  2.12147e-01
54756.5  1.17810186532521e+02 -3.49502271261165e+01  3.66416095606983e+01  7.02494e-09  5.53408e-09  2.10095e-03  4.39564e-02  1.54732e-01  1.86360e-01
54757.5  1.17810186516306e+02 -3.49502271195841e+01  3.66439803289250e+01  8.06461e-09  6.33827e-09  2.30043e-03  3.08955e-02  1.38736e-01  1.56954e-01
54758.5  1.17810186549098e+02 -3.49502271133001e+01  3.66446753181517e+01  8.66387e-09  6.72896e-09  2.45964e-03  9.63106e-02  1.88421e-01  1.80780e-01
54759.5  1.17810186526191e+02 -3.49502271161121e+01  3.66375644076616e+01  7.34806e-09  5.95248e-09  2.38515e-03  4.56913e-02  1.26232e-01  1.71844e-01
54760.5  1.17810186543115e+02 -3.49502271208176e+01  3.66395793547854e+01  7.40591e-09  5.86738e-09  2.28958e-03  6.62730e-02  1.33255e-01  1.73978e-01
54761.5  1.17810186542543e+02 -3.49502271123124e+01  3.66461791526526e+01  7.22908e-09  5.85930e-09  2.32589e-03  6.46415e-02  1.58762e-01  1.56802e-01
54762.5  1.17810186528514e+02 -3.49502270987440e+01  3.66476587513462e+01  8.23326e-09  6.53368e-09  2.61931e-03  8.67426e-02  1.66550e-01  1.85666e-01
54763.5  1.17810186539986e+02 -3.49502271017016e+01  3.66426758999005e+01  8.77151e-09  7.10199e-09  2.82232e-03  7.42488e-02  1.18858e-01  1.63567e-01
54764.5  1.17810186537792e+02 -3.49502271049499e+01  3.66452973689884e+01  7.05192e-09  5.75704e-09  2.13120e-03  5.68703e-02  1.72155e-01  1.59432e-01
54765.5  1.17810186534361e+02 -3.49502271027579e+01  3.66400474645197e+01  9.02153e-09  6.51556e-09  2.41684e-03  1.18245e-01  1.91176e-01  2.28779e-01
54766.5  1.17810186498570e+02 -3.49502271285225e+01  3.66373575245962e+01  8.55470e-09  6.50150e-09  2.50014e-03  6.14952e-02  1.74016e-01  1.97164e-01
54767.5  1.17810186529616e+02 -3.49502271112167e+01  3.66442904556170e+01  8.80630e-09  6.69927e-09  2.56957e-03  7.48161e-02  1.76066e-01  1.98096e-01
54773.5  1.17810186527551e+02 -3.49502271009143e+01  3.66411167923361e+01  9.28007e-09  6.87962e-09  2.64404e-03  5.98307e-02  1.34227e-01  1.81697e-01
54774.5  1.17810186542455e+02 -3.49502270903742e+01  3.66425150567666e+01  8.07949e-09  6.56941e-09  2.54303e-03  8.11154e-02  1.34036e-01  2.00017e-01
54775.5  1.17810186561594e+02 -3.49502270827779e+01  3.66528842831030e+01  1.20043e-08  9.44967e-09  3.80668e-03  9.24377e-02  1.77911e-01  1.83765e-01
54776.5  1.17810186551891e+02 -3.49502270730775e+01  3.66468889182433e+01  8.36616e-09  6.73705e-09  2.62045e-03 -7.20282e-03  1.40891e-01  1.34862e-01
54777.5  1.17810186556980e+02 -3.49502270771559e+01  3.66463966313750e+01  7.83626e-09  6.18342e-09  2.29957e-03  4.11172e-02  1.50032e-01  2.12051e-01
54778.5  1.17810186555928e+02 -3.49502270848379e+01  3.66432169685140e+01  7.43454e-09  6.06275e-09  2.24625e-03  4.90021e-02  1.45681e-01  1.90911e-01
54779.5  1.17810186541840e+02 -3.49502270738223e+01  3.66419850513339e+01  8.41342e-09  6.45868e-09  2.40209e-03  5.46171e-02  2.12383e-01  1.62974e-01
54780.5  1.17810186539149e+02 -3.49502270865648e+01  3.66452300315723e+01  8.88130e-09  6.68023e-09  2.47632e-03  5.11573e-02  2.02837e-01  1.74237e-01
54781.5  1.17810186539905e+02 -3.49502270863112e+01  3.66441697655246e+01  8.42824e-09  6.52604e-09  2.45767e-03  8.17493e-02  1.95579e-01  1.68102e-01
54782.5  1.17810186544534e+02 -3.49502270764297e+01  3.66413444047794e+01  7.96737e-09  6.47721e-09  2.42593e-03  7.76792e-02  1.59803e-01  1.83260e-01
54783.5  1.17810186579155e+02 -3.49502270739550e+01  3.66438478464261e+01  7.66323e-09  6.04921e-09  2.31030e-03  9.67517e-02  1.98326e-01  1.89552e-01
54784.5  1.17810186564914e+02 -3.49502270720187e+01  3.66418298361823e+01  9.15280e-09  6.81021e-09  2.57398e-03  4.00931e-02  1.58977e-01  1.44091e-01
54785.5  1.17810186572093e+02 -3.49502270725812e+01  3.66399607360363e+01  7.41475e-09  5.81220e-09  2.19669e-03  7.90251e-02  1.53602e-01  1.55171e-01
54787.5  1.17810186566301e+02 -3.49502270727356e+01  3.66420569717884e+01  9.41846e-09  6.93424e-09  2.55452e-03  6.18198e-02  1.85235e-01  1.86700e-01
54788.5  1.17810186598027e+02 -3.49502270771853e+01  3.66481059808284e+01  8.64737e-09  6.67600e-09  2.45236e-03  8.20535e-02  1.75201e-01  1.76376e-01
54789.5  1.17810186559491e+02 -3.49502270701951e+01  3.66402457356453e+01  9.41280e-09  7.51873e-09  2.96612e-03  5.41890e-02  1.65024e-01  1.59500e-01
54790.5  1.17810186557756e+02 -3.49502270703765e+01  3.66458404213190e+01  9.58471e-09  7.80774e-09  3.17487e-03  3.26498e-02  8.79715e-02  1.68155e-01
54791.5  1.17810186568679e+02 -3.49502270826072e+01  3.66418998166919e+01  8.11091e-09  6.77835e-09  2.54765e-03  5.78167e-02  1.37426e-01  1.77545e-01
54792.5  1.17810186592614e+02 -3.49502270724872e+01  3.66422992274165e+01  9.14610e-09  7.23365e-09  2.89327e-03  5.18579e-02  1.18445e-01  1.84464e-01
54793.5  1.17810186563213e+02 -3.49502270815094e+01  3.66511015882716e+01  9.07914e-09  7.10907e-09  2.75096e-03  7.41496e-02  1.88100e-01  1.49391e-01
54794.5  1.17810186575785e+02 -3.49502270771963e+01  3.66457803975791e+01  8.23485e-09  6.86220e-09  2.54369e-03  7.77241e-02  1.48056e-01  1.41425e-01
54795.5  1.17810186582469e+02 -3.49502270638401e+01  3.66494821766391e+01  8.88701e-09  6.77335e-09  2.61723e-03  8.96266e-02  1.95639e-01  1.69341e-01
54797.5  1.17810186613145e+02 -3.49502270077800e+01  3.66451096199453e+01  7.58869e-09  6.09874e-09  2.39313e-03  4.92470e-02  1.19668e-01  1.85169e-01
54798.5  1.17810186598591e+02 -3.49502270651809e+01  3.66429594252259e+01  1.13483e-08  9.58163e-09  3.83336e-03  8.68495e-02  1.29804e-01  1.92107e-01
54800.5  1.17810186580985e+02 -3.49502270503056e+01  3.66402854174376e+01  8.52390e-09  6.69259e-09  2.55206e-03  8.71307e-02  1.68960e-01  1.85796e-01
54801.5  1.17810186598140e+02 -3.49502270569367e+01  3.66450991909951e+01  7.82934e-09  6.13282e-09  2.46100e-03  9.69253e-02  2.08978e-01  1.88403e-01
54802.5  1.17810186571091e+02 -3.49502270406614e+01  3.66504391450435e+01  8.15734e-09  6.40365e-09  2.49081e-03  5.10710e-02  1.52307e-01  1.71827e-01
54803.5  1.17810186591776e+02 -3.49502270460686e+01  3.66418304909021e+01  7.92797e-09  6.32710e-09  2.49494e-03  8.39934e-02  1.51768e-01  1.96514e-01
54804.5  1.17810186587363e+02 -3.49502270197160e+01  3.66416715951636e+01  8.57410e-09  6.92500e-09  2.62663e-03  3.51537e-02  1.74613e-01  1.61461e-01
54805.5  1.17810186593101e+02 -3.49502270470219e+01  3.66421224800870e+01  9.40889e-09  6.90304e-09  2.62358e-03  1.30121e-01  2.45918e-01  2.03924e-01
54806.5  1.17810186589724e+02 -3.49502270460129e+01  3.66433506021276e+01  7.15542e-09  5.83584e-09  2.09555e-03  3.20974e-02  1.48667e-01  1.68535e-01
54807.5  1.17810186588541e+02 -3.49502270461588e+01  3.66431466694921e+01  8.90867e-09  6.99016e-09  2.64816e-03  6.04337e-02  1.75663e-01  1.82108e-01
54808.5  1.17810186595214e+02 -3.49502270282556e+01  3.66439012791961e+01  8.51516e-09  6.75251e-09  2.51652e-03  1.02245e-01  1.54180e-01  1.68095e-01
54809.5  1.17810186642378e+02 -3.49502270020536e+01  3.66494507445022e+01  8.90443e-09  6.86789e-09  2.68059e-03  7.00151e-02  1.49570e-01  1.78825e-01
54810.5  1.17810186620927e+02 -3.49502270171466e+01  3.66421667924151e+01  1.19308e-08  9.92455e-09  4.04068e-03  8.50753e-02  1.04645e-01  1.64309e-01
54811.5  1.17810186590299e+02 -3.49502270228555e+01  3.66355969924480e+01  1.18596e-08  9.78574e-09  3.97373e-03  6.06088e-02  1.15546e-01  1.49004e-01
54812.5  1.17810186589801e+02 -3.49502270275163e+01  3.66375798070803e+01  8.10081e-09  6.45619e-09  2.51379e-03  5.71567e-02  1.59213e-01  1.84455e-01
54813.5  1.17810186575949e+02 -3.49502270366195e+01  3.66427070898935e+01  7.37948e-09  5.78582e-09  2.18538e-03  4.05361e-02  1.86971e-01  1.25816e-01
54814.5  1.17810186580578e+02 -3.49502270316470e+01  3.66371766412631e+01  8.39478e-09  6.36081e-09  2.47868e-03  6.18006e-02  1.65197e-01  1.57634e-01
54816.5  1.17810186594248e+02 -3.49502270222919e+01  3.66406066529453e+01  8.45138e-09  6.37899e-09  2.40010e-03  7.74755e-02  1.80618e-01  1.67871e-01
54817.5  1.17810186602642e+02 -3.49502270201647e+01  3.66440042220056e+01  8.49433e-09  6.47327e-09  2.46943e-03  6.16179e-02  1.28281e-01  1.74160e-01
54818.5  1.17810186602163e+02 -3.49502270103413e+01  3.66404396509752e+01  8.31866e-09  6.30538e-09  2.41431e-03  8.24282e-02  1.87266e-01  1.71342e-01
54819.5  1.17810186586243e+02 -3.49502270190192e+01  3.66408687289804e+01  9.80543e-09  7.28959e-09  2.88792e-03  5.86347e-02  1.16745e-01  1.92028e-01
54820.5  1.17810186613538e+02 -3.49502269872446e+01  3.66396987503394e+01  8.66619e-09  6.73659e-09  2.73070e-03  6.00858e-02  1.39853e-01  1.89004e-01
54821.5  1.17810186603402e+02 -3.49502270290062e+01  3.66386386109516e+01  9.24398e-09  6.77833e-09  2.65182e-03  5.91940e-02  1.92045e-01  1.71357e-01
54822.5  1.17810186599560e+02 -3.49502270201940e+01  3.66409233938903e+01  8.95745e-09  6.84212e-09  2.59225e-03  4.81882e-02  1.51223e-01  2.05507e-01
54823.5  1.17810186601756e+02 -3.49502270124018e+01  3.66464583622292e+01  8.76623e-09  6.86406e-09  2.69691e-03  5.60761e-02  1.45125e-01  2.07535e-01
54824.5  1.17810186617170e+02 -3.49502270169590e+01  3.66418910222128e+01  9.37817e-09  7.06977e-09  2.67857e-03  6.43497e-02  2.05626e-01  1.57739e-01
54826.5  1.17810186587590e+02 -3.49502269966508e+01  3.66469546221197e+01  9.13306e-09  6.90662e-09  2.55434e-03  2.15071e-02  1.62175e-01  1.30150e-01
54827.5  1.17810186628541e+02 -3.49502269876883e+01  3.66485135154799e+01  8.98815e-09  7.09452e-09  2.70731e-03  1.04737e-01  1.65643e-01  1.78845e-01
54828.5  1.17810186615752e+02 -3.49502269944958e+01  3.66432296540588e+01  8.64769e-09  6.79790e-09  2.50250e-03  6.59006e-02  1.41952e-01  1.71536e-01
54830.5  1.17810186606280e+02 -3.49502270226683e+01  3.66404477301985e+01  8.80225e-09  7.09095e-09  2.85898e-03  3.11714e-02  1.24703e-01  1.60691e-01
54832.5  1.17810186617915e+02 -3.49502269893894e+01  3.66427224567160e+01  8.71047e-09  6.63131e-09  2.52584e-03  7.30852e-02  1.72908e-01  1.58614e-01
54833.5  1.17810186637266e+02 -3.49502269990530e+01  3.66419450743124e+01  8.20923e-09  6.49160e-09  2.55568e-03  5.08474e-02  1.24303e-01  1.82837e-01
54834.5  1.17810186614099e+02 -3.49502270010595e+01  3.66401024144143e+01  8.04365e-09  6.37824e-09  2.50074e-03  6.66187e-02  1.52263e-01  1.64893e-01
54835.5  1.17810186627494e+02 -3.49502269938322e+01  3.66399541050196e+01  9.21889e-09  7.13375e-09  2.82257e-03  4.90188e-02  1.63969e-01  1.67316e-01
54836.5  1.17810186621487e+02 -3.49502269888467e+01  3.66455626217648e+01  9.72496e-09  7.62052e-09  3.03995e-03  2.21875e-02  9.70964e-02  1.37743e-01
54837.5  1.17810186628474e+02 -3.49502269772937e+01  3.66434304313734e+01  8.52294e-09  6.61093e-09  2.57918e-03  2.04216e-02  1.45678e-01  1.56011e-01
54838.5  1.17810186620433e+02 -3.49502269984711e+01  3.66400119727477e+01  8.77327e-09  6.89994e-09  2.66546e-03  5.08480e-02  1.56574e-01  1.62023e-01
54839.5  1.17810186616207e+02 -3.49502269704920e+01  3.66407917365432e+01  8.33304e-09  6.89990e-09  2.59632e-03  1.98070e-02  1.38255e-01  1.44820e-01
54840.5  1.17810186627482e+02 -3.49502269863427e+01  3.66373644825071e+01  8.17872e-09  6.56505e-09  2.55914e-03  7.47285e-02  1.32794e-01  2.05509e-01
54841.5  1.17810186613716e+02 -3.49502269759214e+01  3.66355072706938e+01  9.29567e-09  7.03217e-09  2.70464e-03  3.92975e-02  1.67911e-01  1.57792e-01
