52637.5 -9.60023438956555e+01  6.43178201306411e+01  4.41329494956881e+00  1.90725e-08  1.14706e-08  4.26608e-03  2.15260e-02 -6.78161e-02  2.13167e-01
52638.5 -9.60023438747245e+01  6.43178201206933e+01  4.41122721973807e+00  1.74237e-08  1.06203e-08  3.90788e-03  3.66190e-02 -5.40669e-02  2.18602e-01
52639.5 -9.60023438877035e+01  6.43178201343277e+01  4.41148216277361e+00  1.63898e-08  9.98386e-09  3.70957e-03  8.72181e-03 -4.97306e-02  2.09406e-01
52702.5 -9.60023439288557e+01  6.43178200837487e+01  4.41111108474433e+00  7.13782e-09  4.15851e-09  1.39382e-03 -1.54990e-02 -2.34503e-02  1.33261e-01
52703.5 -9.60023439005572e+01  6.43178200840187e+01  4.40908873453736e+00  7.18768e-09  4.15865e-09  1.40779e-03 -1.27485e-02  9.64657e-03  1.24829e-01
52704.5 -9.60023439352041e+01  6.43178200893489e+01  4.40323198586702e+00  9.67892e-09  5.37037e-09  1.80192e-03 -1.88358e-02 -2.25025e-02  1.42700e-01
52705.5 -9.60023439424839e+01  6.43178200861623e+01  4.40619408804923e+00  8.84837e-09  5.20742e-09  1.70396e-03 -5.31299e-02 -5.18210e-03  1.53073e-01
52706.5 -9.60023439265126e+01  6.43178200781169e+01  4.40964611992240e+00  7.93281e-09  4.62439e-09  1.54082e-03 -2.04217e-02  2.35698e-03  1.45626e-01
52707.5 -9.60023439358337e+01  6.43178200781024e+01  4.40691843442619e+00  7.15256e-09  4.14265e-09  1.38301e-03 -1.20495e-02 -4.94589e-03  1.52046e-01
52708.5 -9.60023438913854e+01  6.43178200721941e+01  4.40740669425577e+00  9.17654e-09  5.30411e-09  1.76427e-03 -3.80418e-02 -2.28109e-02  1.57607e-01
52709.5 -9.60023438828568e+01  6.43178200872021e+01  4.41415756288916e+00  7.91345e-09  4.62022e-09  1.50982e-03 -3.17082e-02 -2.42270e-03  1.24817e-01
52710.5 -9.60023438729926e+01  6.43178200736076e+01  4.41332177165896e+00  7.92800e-09  4.70699e-09  1.55846e-03 -3.58091e-02  8.19170e-03  1.40870e-01
52711.5 -9.60023438553664e+01  6.43178200765988e+01  4.40961390733719e+00  7.92971e-09  4.65115e-09  1.53861e-03 -3.33735e-02  2.12454e-03  1.33569e-01
52712.5 -9.60023438586630e+01  6.43178200909413e+01  4.40601578541100e+00  7.62603e-09  4.49707e-09  1.44097e-03 -2.83358e-02 -3.63643e-03  1.06043e-01
52713.5 -9.60023438697072e+01  6.43178200854554e+01  4.40645704232156e+00  7.89522e-09  4.65664e-09  1.50857e-03 -2.18554e-02  1.20591e-02  1.16302e-01
52714.5 -9.60023438787376e+01  6.43178200757049e+01  4.40858797915280e+00  8.02662e-09  4.66899e-09  1.54579e-03 -3.33346e-02 -2.09472e-02  1.54058e-01
52715.5 -9.60023438865026e+01  6.43178200797104e+01  4.40944699943066e+00  8.86961e-09  5.13600e-09  1.74751e-03 -2.26064e-02 -4.84069e-02  1.64753e-01
52716.5 -9.60023439177385e+01  6.43178200795492e+01  4.41023228596896e+00  7.91236e-09  4.53199e-09  1.50373e-03 -4.63739e-02 -5.27029e-02  1.55334e-01
52717.5 -9.60023439739859e+01  6.43178200756133e+01  4.41292361263186e+00  7.90148e-09  4.60633e-09  1.54526e-03 -2.73467e-02 -1.22139e-02  1.55151e-01
52718.5 -9.60023439683904e+01  6.43178200804082e+01  4.41261813603342e+00  8.25876e-09  4.71453e-09  1.55547e-03 -4.71777e-02 -3.05198e-02  1.32794e-01
52719.5 -9.60023439952775e+01  6.43178200651397e+01  4.41524330526590e+00  1.63503e-08  1.00513e-08  3.44431e-03  1.66323e-03 -7.42892e-02  1.12207e-01
52761.5 -9.60023440877292e+01  6.43178201168819e+01  4.40017515234649e+00  1.42641e-08  9.36934e-09  3.10226e-03 -5.57104e-02 -9.87916e-02  8.61365e-02
52762.5 -9.60023441033479e+01  6.43178201196194e+01  4.40264310687780e+00  9.44400e-09  5.29302e-09  1.69975e-03 -1.99377e-03 -1.16463e-02  1.12905e-01
52763.5 -9.60023440972290e+01  6.43178201281116e+01  4.40560975391418e+00  6.88821e-09  3.94955e-09  1.26770e-03 -2.45362e-02 -1.22919e-03  1.08961e-01
52764.5 -9.60023441097858e+01  6.43178201234328e+01  4.40756293758750e+00  7.49894e-09  4.32092e-09  1.38497e-03 -1.52616e-02 -1.27649e-02  1.15417e-01
52765.5 -9.60023440921393e+01  6.43178201242240e+01  4.40947623085231e+00  8.55942e-09  4.89932e-09  1.61549e-03 -1.60146e-02 -1.19425e-02  1.18940e-01
52766.5 -9.60023441093608e+01  6.43178201221130e+01  4.40960698109120e+00  8.99738e-09  5.20954e-09  1.68674e-03 -2.45695e-02 -4.04890e-02  1.28451e-01
52767.5 -9.60023441258834e+01  6.43178201177501e+01  4.40611101873219e+00  8.31690e-09  4.72656e-09  1.51716e-03 -9.71136e-03 -3.20560e-02  1.03827e-01
52768.5 -9.60023441256097e+01  6.43178201200782e+01  4.40593290328979e+00  6.74101e-09  3.93796e-09  1.25081e-03 -2.58520e-02  9.06129e-03  1.20592e-01
52769.5 -9.60023441461934e+01  6.43178201051831e+01  4.41056168638170e+00  1.30541e-08  7.52269e-09  2.66285e-03  6.88150e-02 -7.28936e-02  1.82648e-01
52772.5 -9.60023440421077e+01  6.43178201083351e+01  4.40951081458479e+00  1.26005e-08  7.84126e-09  2.66629e-03 -1.92903e-02 -1.55460e-01  1.17334e-01
52773.5 -9.60023440645345e+01  6.43178201164788e+01  4.41759053152055e+00  7.80686e-09  4.51810e-09  1.48260e-03 -2.30993e-02 -5.22444e-03  1.34665e-01
52774.5 -9.60023441058822e+01  6.43178201361560e+01  4.42007922939956e+00  7.63058e-09  4.53125e-09  1.45813e-03  3.41599e-03 -1.29645e-02  1.47501e-01
52775.5 -9.60023441219512e+01  6.43178201149967e+01  4.41451803222299e+00  8.17282e-09  4.79241e-09  1.55274e-03 -1.30611e-02  3.09325e-03  1.36150e-01
52776.5 -9.60023441356590e+01  6.43178201154581e+01  4.41293850820512e+00  8.09745e-09  4.69119e-09  1.50600e-03 -1.20208e-02 -5.03363e-03  1.39377e-01
52777.5 -9.60023441335650e+01  6.43178201295124e+01  4.41104917787015e+00  6.98529e-09  4.08264e-09  1.29601e-03  2.62818e-03 -1.20646e-02  1.44098e-01
52778.5 -9.60023441555731e+01  6.43178201316847e+01  4.41041215229779e+00  7.57305e-09  4.34751e-09  1.40113e-03  2.60772e-03 -7.29592e-03  1.38157e-01
52779.5 -9.60023441504147e+01  6.43178201175262e+01  4.41048033442348e+00  7.15854e-09  4.01170e-09  1.28953e-03 -2.63017e-02  1.44925e-02  1.27449e-01
52780.5 -9.60023441478098e+01  6.43178201242268e+01  4.41509065777063e+00  8.01026e-09  4.37441e-09  1.41847e-03 -1.06983e-02 -8.32316e-03  1.12873e-01
52781.5 -9.60023441182160e+01  6.43178201159268e+01  4.41559190023690e+00  7.95248e-09  4.30681e-09  1.35574e-03  7.61003e-04 -1.91458e-02  1.00281e-01
52782.5 -9.60023441474349e+01  6.43178201227400e+01  4.41402848809958e+00  6.82256e-09  3.91527e-09  1.25787e-03  3.00852e-03 -8.47522e-03  1.32980e-01
52783.5 -9.60023441306374e+01  6.43178201151938e+01  4.41299367882311e+00  8.07598e-09  4.65580e-09  1.50881e-03 -2.17641e-02  4.79004e-03  1.24789e-01
52784.5 -9.60023441224500e+01  6.43178201236077e+01  4.41642761230469e+00  9.13062e-09  5.28874e-09  1.75223e-03 -7.81878e-03  4.31185e-03  1.52951e-01
52785.5 -9.60023441463873e+01  6.43178201339303e+01  4.41558869183064e+00  8.16389e-09  4.71070e-09  1.55679e-03  4.88277e-03  1.26669e-02  1.43800e-01
52786.5 -9.60023441409868e+01  6.43178201268511e+01  4.41707515064627e+00  8.35596e-09  4.77085e-09  1.59637e-03 -2.73548e-02 -7.48851e-03  1.61414e-01
52787.5 -9.60023441578738e+01  6.43178201210097e+01  4.41206826828420e+00  8.12440e-09  4.78403e-09  1.60658e-03 -1.26665e-02 -3.29495e-02  1.77435e-01
52788.5 -9.60023441427859e+01  6.43178201226244e+01  4.41023340635002e+00  8.65971e-09  4.96879e-09  1.62157e-03 -2.94791e-03 -1.24001e-02  1.46005e-01
52789.5 -9.60023441424832e+01  6.43178201116440e+01  4.40966014377773e+00  7.96545e-09  4.45722e-09  1.46422e-03 -6.59168e-03  1.06318e-02  1.07012e-01
52790.5 -9.60023441560783e+01  6.43178201242040e+01  4.41090854629874e+00  7.89268e-09  4.53063e-09  1.46873e-03 -2.75939e-03  9.37104e-03  1.47860e-01
52791.5 -9.60023441584017e+01  6.43178201147749e+01  4.41079845558852e+00  8.65825e-09  4.88523e-09  1.59595e-03  9.24263e-03 -4.53937e-03  1.25170e-01
52792.5 -9.60023441362092e+01  6.43178201097505e+01  4.41140365507454e+00  7.88462e-09  4.45450e-09  1.45437e-03 -6.06265e-03 -1.12854e-02  1.30706e-01
52793.5 -9.60023441574190e+01  6.43178201290597e+01  4.40961336530745e+00  7.71944e-09  4.44676e-09  1.42583e-03 -4.37413e-03  1.14697e-02  1.33532e-01
52794.5 -9.60023441543941e+01  6.43178201274758e+01  4.40884131379426e+00  7.66500e-09  4.44789e-09  1.42145e-03  1.10689e-02 -5.08653e-03  1.08228e-01
52795.5 -9.60023441520461e+01  6.43178201125539e+01  4.40339666418731e+00  8.72001e-09  5.01650e-09  1.61176e-03 -2.95457e-03  1.42665e-02  1.29715e-01
52796.5 -9.60023441687771e+01  6.43178201186392e+01  4.40845412388444e+00  8.60059e-09  4.84930e-09  1.58048e-03 -1.93960e-02 -2.19283e-03  1.27984e-01
52797.5 -9.60023441716632e+01  6.43178201277344e+01  4.40886237006634e+00  7.20194e-09  4.12192e-09  1.34317e-03 -9.14711e-03 -1.10286e-02  1.25155e-01
52798.5 -9.60023441808100e+01  6.43178201286542e+01  4.41319734323770e+00  7.70623e-09  4.36545e-09  1.41751e-03 -6.54006e-03  9.08403e-03  1.53984e-01
52799.5 -9.60023441767322e+01  6.43178201302537e+01  4.41335675027221e+00  7.29534e-09  4.14021e-09  1.36301e-03 -2.06465e-03  3.40862e-03  1.22091e-01
52800.5 -9.60023441872733e+01  6.43178201191220e+01  4.41033835522830e+00  9.22249e-09  5.14462e-09  1.68623e-03 -8.87042e-04 -1.03945e-02  1.11933e-01
52801.5 -9.60023441761385e+01  6.43178201224988e+01  4.41320474632084e+00  9.92060e-09  5.68387e-09  1.93174e-03 -5.57791e-03  8.87273e-03  1.61108e-01
52802.5 -9.60023441436301e+01  6.43178201366483e+01  4.41612376365811e+00  7.83790e-09  4.48918e-09  1.44557e-03 -2.72986e-02  1.66780e-02  1.42876e-01
52803.5 -9.60023442220124e+01  6.43178201284245e+01  4.41292697284371e+00  8.16462e-09  4.68284e-09  1.50883e-03 -3.28141e-02  1.31494e-02  1.23482e-01
52804.5 -9.60023441566095e+01  6.43178201319779e+01  4.41275603789836e+00  7.28695e-09  4.12372e-09  1.33160e-03 -1.95033e-02  1.06765e-02  1.20961e-01
52805.5 -9.60023441354567e+01  6.43178201248558e+01  4.41119829844683e+00  7.61753e-09  4.36604e-09  1.43524e-03  3.58552e-03  1.85460e-03  1.19629e-01
52806.5 -9.60023441719308e+01  6.43178201300695e+01  4.41261899936944e+00  7.73462e-09  4.41286e-09  1.42705e-03 -1.21444e-02  1.56513e-02  1.28199e-01
52807.5 -9.60023442198735e+01  6.43178201069257e+01  4.41107643395662e+00  9.44836e-09  5.41666e-09  1.77553e-03 -1.91235e-02  1.00896e-02  1.43169e-01
52808.5 -9.60023441919373e+01  6.43178201301364e+01  4.41385809611529e+00  9.38820e-09  5.39854e-09  1.76097e-03 -1.91087e-02  1.49442e-03  1.01226e-01
52809.5 -9.60023441792983e+01  6.43178201316612e+01  4.41657404135913e+00  9.22666e-09  5.29761e-09  1.69312e-03 -1.88264e-02  2.34449e-02  9.91261e-02
52810.5 -9.60023441746637e+01  6.43178201304028e+01  4.41555458772928e+00  8.00413e-09  4.52764e-09  1.45457e-03 -1.46092e-03  3.69533e-03  1.22769e-01
52811.5 -9.60023441623740e+01  6.43178201165490e+01  4.41339743975550e+00  7.45771e-09  4.33810e-09  1.40564e-03 -6.52541e-03 -5.56389e-04  1.25409e-01
52812.5 -9.60023441753884e+01  6.43178201285929e+01  4.41720898728818e+00  7.96878e-09  4.55460e-09  1.47899e-03 -4.46469e-03  6.04413e-03  1.28006e-01
52813.5 -9.60023441614993e+01  6.43178201254002e+01  4.41767392214388e+00  7.95411e-09  4.48863e-09  1.44106e-03 -2.25489e-02  5.37924e-03  1.11120e-01
52814.5 -9.60023441734077e+01  6.43178201141066e+01  4.41761294845492e+00  8.29974e-09  4.67827e-09  1.51786e-03 -6.56615e-03  1.03779e-02  1.18164e-01
52815.5 -9.60023441770375e+01  6.43178201194866e+01  4.41582488548011e+00  7.11294e-09  4.05324e-09  1.29992e-03 -9.35206e-03  2.02076e-02  1.12181e-01
52816.5 -9.60023441832971e+01  6.43178201096013e+01  4.41530691832304e+00  7.43962e-09  4.24060e-09  1.37138e-03 -1.30838e-02  3.52960e-02  1.40289e-01
52817.5 -9.60023441607165e+01  6.43178201216457e+01  4.41885360609740e+00  7.91749e-09  4.45776e-09  1.43205e-03 -9.47069e-03  6.20475e-03  1.39128e-01
52818.5 -9.60023441766642e+01  6.43178201177677e+01  4.41605184506625e+00  8.39221e-09  4.75864e-09  1.53412e-03 -9.26205e-03  1.85847e-03  1.26176e-01
52819.5 -9.60023441593121e+01  6.43178201152966e+01  4.41118233371526e+00  9.27237e-09  5.18407e-09  1.70043e-03 -1.70097e-02  1.02631e-02  1.07462e-01
52820.5 -9.60023441752828e+01  6.43178201170519e+01  4.41358961816877e+00  8.20995e-09  4.70027e-09  1.53514e-03 -5.75151e-03 -7.94094e-03  1.18025e-01
52821.5 -9.60023442153738e+01  6.43178201210718e+01  4.41076719947159e+00  8.78735e-09  5.07036e-09  1.64415e-03 -2.65638e-02  1.91701e-02  1.15863e-01
52822.5 -9.60023441732478e+01  6.43178201187545e+01  4.41700247023255e+00  7.89654e-09  4.48230e-09  1.44883e-03 -1.12223e-02  4.51552e-03  1.28429e-01
52823.5 -9.60023441639560e+01  6.43178201171693e+01  4.41630954109132e+00  8.14261e-09  4.63051e-09  1.53532e-03 -2.55243e-02 -2.15645e-02  1.30851e-01
52824.5 -9.60023441591249e+01  6.43178201169635e+01  4.41574078891426e+00  7.57325e-09  4.34794e-09  1.40678e-03 -2.70354e-02 -1.34098e-02  1.11433e-01
52825.5 -9.60023441943374e+01  6.43178201142286e+01  4.41189084574580e+00  7.37797e-09  4.25868e-09  1.36363e-03 -2.02767e-02 -1.15754e-02  1.12127e-01
52826.5 -9.60023441886508e+01  6.43178201131566e+01  4.41460905317217e+00  7.22550e-09  4.14069e-09  1.31452e-03 -1.11687e-02  2.55630e-03  9.62044e-02
52827.5 -9.60023441897922e+01  6.43178201090598e+01  4.41626408789307e+00  8.04586e-09  4.60113e-09  1.50486e-03 -6.87533e-03  5.80236e-03  1.36749e-01
52828.5 -9.60023441603566e+01  6.43178201211047e+01  4.41977565083653e+00  7.66907e-09  4.36251e-09  1.42007e-03 -2.04779e-02  1.38269e-02  1.33510e-01
52829.5 -9.60023441746844e+01  6.43178201189670e+01  4.42137953266501e+00  8.36092e-09  4.67946e-09  1.52125e-03 -3.95184e-02  1.54090e-02  1.21325e-01
52830.5 -9.60023441973048e+01  6.43178201139546e+01  4.41913477703929e+00  7.67302e-09  4.41324e-09  1.44938e-03 -1.79984e-02 -4.20764e-03  1.19305e-01
52831.5 -9.60023441700276e+01  6.43178201073452e+01  4.42007374297827e+00  8.63932e-09  4.92700e-09  1.59776e-03 -2.79483e-02  1.69844e-02  1.33818e-01
52832.5 -9.60023441874771e+01  6.43178201221455e+01  4.42259575426579e+00  8.23111e-09  4.62091e-09  1.50283e-03 -1.12762e-02  1.43103e-03  1.26969e-01
52833.5 -9.60023441610496e+01  6.43178201221940e+01  4.42269700858742e+00  8.28762e-09  4.86832e-09  1.59033e-03 -2.53878e-02  1.16377e-02  1.09862e-01
52834.5 -9.60023441838942e+01  6.43178201241039e+01  4.42757184710354e+00  7.28338e-09  4.18913e-09  1.35709e-03 -1.53302e-02  9.73636e-03  1.17791e-01
52835.5 -9.60023442001392e+01  6.43178201113767e+01  4.42384541314095e+00  8.23314e-09  4.68587e-09  1.49272e-03  3.29120e-03 -1.99569e-03  1.05801e-01
52836.5 -9.60023442089311e+01  6.43178201161951e+01  4.42576208151877e+00  8.14667e-09  4.72478e-09  1.54601e-03  4.57134e-03  1.28636e-02  1.41892e-01
52837.5 -9.60023441883275e+01  6.43178201020375e+01  4.42206304986030e+00  7.66629e-09  4.43822e-09  1.41133e-03 -9.82016e-03  2.85124e-03  1.22305e-01
52838.5 -9.60023441912149e+01  6.43178201118782e+01  4.41915583889931e+00  7.20299e-09  4.19980e-09  1.34619e-03 -1.15777e-02 -7.91974e-03  1.18604e-01
52839.5 -9.60023441947255e+01  6.43178201246767e+01  4.42463467642665e+00  8.12384e-09  4.80628e-09  1.56267e-03 -4.61427e-04 -1.55298e-02  1.24186e-01
52840.5 -9.60023442365209e+01  6.43178201323747e+01  4.41344446502626e+00  8.72874e-09  5.42179e-09  1.79501e-03 -2.44177e-02 -4.96199e-03  1.35485e-01
52841.5 -9.60023442055218e+01  6.43178201094947e+01  4.42253930028528e+00  6.99240e-09  4.07303e-09  1.29481e-03 -1.15789e-02  1.03510e-02  1.38460e-01
52842.5 -9.60023442100740e+01  6.43178201084044e+01  4.42472313344479e+00  8.08991e-09  4.66427e-09  1.48769e-03 -7.81756e-03  1.51993e-02  1.27037e-01
52843.5 -9.60023442152104e+01  6.43178201013047e+01  4.42743762861937e+00  8.25282e-09  4.75874e-09  1.50555e-03 -2.38654e-02  9.05773e-03  1.13648e-01
52844.5 -9.60023441990198e+01  6.43178201134526e+01  4.42552015278488e+00  7.27444e-09  4.27778e-09  1.37171e-03 -1.89538e-02  1.96523e-02  1.27679e-01
52845.5 -9.60023441958864e+01  6.43178201187719e+01  4.42258027102798e+00  8.04020e-09  4.67258e-09  1.48838e-03  1.62825e-03 -2.24477e-03  1.35242e-01
52846.5 -9.60023442090182e+01  6.43178201045459e+01  4.42325089499354e+00  8.18458e-09  4.71980e-09  1.52688e-03 -1.53653e-02  4.45661e-03  1.20651e-01
52847.5 -9.60023442103291e+01  6.43178201038748e+01  4.42159454151988e+00  7.61284e-09  4.40422e-09  1.39869e-03 -1.36335e-02 -1.49621e-03  1.14469e-01
52848.5 -9.60023442102933e+01  6.43178200944382e+01  4.42510032840073e+00  8.22251e-09  4.88967e-09  1.61565e-03 -8.76288e-03  1.27852e-02  1.34605e-01
52849.5 -9.60023442282728e+01  6.43178201263949e+01  4.42252888251096e+00  9.39113e-09  5.64047e-09  1.89312e-03 -8.46360e-03 -5.95669e-03  1.32672e-01
52850.5 -9.60023442193734e+01  6.43178201113263e+01  4.41867431346327e+00  7.80305e-09  4.48926e-09  1.44350e-03 -7.63072e-03  9.47336e-03  1.12259e-01
52851.5 -9.60023441949895e+01  6.43178201338301e+01  4.42001261003315e+00  8.41319e-09  4.93696e-09  1.64257e-03 -1.08458e-03  1.82937e-02  1.41638e-01
52852.5 -9.60023441880011e+01  6.43178201184264e+01  4.41811627149582e+00  8.37527e-09  4.75589e-09  1.47560e-03  3.09536e-02  8.18113e-03  1.03558e-01
52853.5 -9.60023441942401e+01  6.43178201176785e+01  4.42143753822893e+00  8.05924e-09  4.69336e-09  1.53712e-03 -6.58917e-04  3.09667e-03  1.31283e-01
